ID de la compétence parente;ID;Nom abrégé;Description;Format de description;Valeurs du barème;configuration du barème;Type de règle de compétence (optionnelle);Règle d'objectif (optionnelle);Règle de paramétrage (optionnelle);IDs des compétences croisées associées;ID d'exportation (optionnel);Est un référentiel;Taxonomie
1.4.7.3.0.0;1.4.7.3.0.1;Expliquer la composition de l’assiette de l’impôt sur la fortune immobilière;;1;;;;;;;;;
1.4.7.3.0.0;1.4.7.3.0.2;Déterminer et justifier l’assiette. - Déterminer le montant dû;;1;;;;;;;;;
1.4.7.3.0.0;1.4.7.3.0.3;Qualifier et expliquer les particularités liées aux exonérations des biens professionnels;;1;;;;;;;;;
1.4.7.3.0.0;1.4.7.3.0.4;Expliquer les modalités de calcul, de déclaration et de paiement;;1;;;;;;;;;
1.4.0.0.0.0;1.4.8.0.0.0;8- Notions de contrôle fiscal (5 heures) ;<h5>Sens et portée de l’étude</h5><p>L’administration fiscale est dotée, par la loi fiscale, du pouvoir de contrôler l’application qui est faite de la réglementation et de sanctionner, le cas échéant, les erreurs ou les irrégularités constatées. Le contrôle fiscal peut revêtir plusieurs formes dont notamment la vérification de comptabilité. </p><h5>Savoirs associés</h5><ul><li>* Les formes de contrôle fiscal. </li><li>* Délais de reprise et de prescription. </li><li>* Rescrit fiscal. </li><li>* Garanties du contribuable. </li><li>* Conséquences du contrôle fiscal. </li><li>* Sanctions fiscales et pénales applicables. - Compétence des tribunaux en matière de contentieux fiscal. </li></ul>;1;;;;;;;;;
1.4.8.0.0.0;1.4.8.0.0.1;Expliquer les principes généraux du contrôle fiscal. - Déterminer les délais de prescription et les garanties du contribuable;;1;;;;;;;;;
1.4.8.0.0.0;1.4.8.0.0.2;Déterminer les sanctions des principales infractions aux obligations fiscales;;1;;;;;;;;;
1.4.8.0.0.0;1.4.8.0.0.3;Identifier la juridiction compétente en cas de contentieux.  ;;1;;;;;;;;;
;2.0.0.0.0.0;AXE 2 : GESTION COMPTABLE ET FINANCIÈRE ;"<p>Les unités d’enseignement (UE) de « comptabilité » (UE 9), de « comptabilité approfondie » (UE 10), de « contrôle de gestion » (UE 11) et de « finance d’entreprise » (UE 6) ont pour objet de permettre au titulaire du DCG de disposer d’une démarche et des outils nécessaires pour enregistrer l’information comptable et financière, pour réaliser une analyse de la situation d’une organisation et disposer d’éléments d’aide à la prise de décision. </p>
<p>Ces unités d’enseignement devront, notamment, permettre le développement de compétences spécifiques :  </p>";1;;;;;;;;;
2.4.8.0.0.0;2.4.8.0.0.1;Rechercher, si besoin calculer et valider une information comptable ou financière;;1;;;;;;;;;
2.4.8.0.0.0;2.4.8.0.0.2;Exploiter une documentation (chiffrée ou non);;1;;;;;;;;;
2.4.8.0.0.0;2.4.8.0.0.3;Identifier les outils d’analyse adaptés;;1;;;;;;;;;
2.4.8.0.0.0;2.4.8.0.0.4;Exploiter et commenter les résultats obtenus afin de proposer des décisions  à court, moyen et long terme;;1;;;;;;;;;
2.4.8.0.0.0;2.4.8.0.0.5;Rédiger un argumentaire pour conseiller le décideur;;1;;;;;;;;;
2.0.0.0.0.0;2.9.0.0.0.0;UE 9 - COMPTABILITÉ  ;<p>Niveau L : 170 heures – 14 ECTS </p>;1;;;;;;;;;
2.9.0.0.0.0;2.9.1.0.0.0;1- Introduction (15 heures) ;<p>Présenter la comptabilité à travers son cadre normatif et juridique. </p>;1;;;;;;;;;
2.9.1.0.0.0;2.9.1.1.0.0;1.1 Histoire, définition et rôle de la comptabilité ;"<h5>Sens et portée de l’étude</h5><p>Définir la comptabilité et ses rôles dans une perspective historique ; préciser son rôle social. </p><h5>Savoirs associés</h5><ul><li>* Approche historique de la comptabilité, et de ses relations avec l’économie et le droit. </li><li>* Définition de la comptabilité et de ses rôles pour les différents utilisateurs. </li><li>* Présentation et définition de la comptabilité budgétaire et de gestion ainsi que de la gestion financière. </li></ul>";1;;;;;;;;;
2.9.1.1.0.0;2.9.1.1.0.1;Distinguer les différentes dimensions de la comptabilité et exposer leurs liens avec la gestion;;1;;;;;;;;;
2.9.1.1.0.0;2.9.1.1.0.2;Exposer les relations de la comptabilité avec l’économie et les branches du droit dont le droit comptable;;1;;;;;;;;;
2.9.1.0.0.0;2.9.1.2.0.0;1.2 Normalisation et réglementation comptables ;<h5>Sens et portée de l’étude</h5><p>Apprécier l’intérêt de la normalisation comptable, ses contraintes et ses contingences. </p><h5>Savoirs associés</h5><ul><li>* Normalisation : définition, acteurs, intérêts et limites. </li><li>* Sources du droit comptable : directives européennes, lois et règlements, recueil des normes comptables.  </li><li>* Présentation du plan comptable général (PCG) : principes comptables, nomenclature et sa logique, systèmes de comptes (abrégé, de base, développé). </li></ul>;1;;;;;;;;;
2.9.1.2.0.0;2.9.1.2.0.1;Identifier et hiérarchiser les sources de la réglementation comptable;;1;;;;;;;;;
2.9.1.2.0.0;2.9.1.2.0.2;Justifier l’intérêt de la normalisation comptable;;1;;;;;;;;;
2.9.1.2.0.0;2.9.1.2.0.3;Expliquer le rôle du recueil des normes comptables;;1;;;;;;;;;
2.9.0.0.0.0;2.9.2.0.0.0;2- Méthode comptable (20 heures) ;<p>Présenter les mécanismes et l’organisation comptable. </p>;1;;;;;;;;;
2.9.2.0.0.0;2.9.2.1.0.0;2.1 Mécanismes de la technique comptable ;<h5>Sens et portée de l’étude</h5><p>Identifier les flux et leur transcription dans la comptabilité. </p><h5>Savoirs associés</h5><ul><li>* Flux et stocks. </li><li>* Distinction emplois et ressources.  </li><li>* Principe de la partie double. </li><li>* Passage des flux aux comptes.  </li></ul>;1;;;;;;;;;
2.9.2.1.0.0;2.9.2.1.0.1;Exposer et justifier les mécanismes constitutifs de la technique comptable;;1;;;;;;;;;
2.9.2.0.0.0;2.9.2.2.0.0;2.2 Organisation comptable ;<h5>Sens et portée de l’étude</h5><p>Comprendre les mécanismes permettant de passer des écritures comptables à une première approche des documents de synthèse. </p><h5>Savoirs associés</h5><ul><li>* Structure du système d’information comptable (journal, grand-livre, balance et documents de synthèse). </li><li>* Comptabilité d’engagement et comptabilité de trésorerie. </li><li>* Classification comptable et typologie des comptes. </li><li>* Inventaire permanent et inventaire intermittent. </li></ul>;1;;;;;;;;;
2.9.2.2.0.0;2.9.2.2.0.1;Décrire le processus d’enregistrement des opérations comptables, depuis le journal jusqu’aux documents de synthèse;;1;;;;;;;;;
2.9.2.2.0.0;2.9.2.2.0.2;Distinguer les opérations affectant le patrimoine (bilan) de celles affectant l’activité (compte de résultat). - Analyser les impacts de la tenue d’une comptabilité d’engagement sur les enregistrements comptables;;1;;;;;;;;;
2.9.2.2.0.0;2.9.2.2.0.3;Passer de la balance aux documents de synthèse;;1;;;;;;;;;
2.9.0.0.0.0;2.9.3.0.0.0;3- Analyse comptable des opérations courantes (50 heures) ;<p>Présenter les règles de comptabilisation des principales opérations courantes. </p>;1;;;;;;;;;
2.9.3.0.0.0;2.9.3.1.0.0;3.1 Opérations courantes réalisées avec les tiers ;"<h5>Sens et portée de l’étude</h5><p>Comprendre les techniques comptables de base appliquées aux opérations économiques courantes. </p><h5>Savoirs associés</h5><ul><li>* Pièces justificatives comptables et autres documents. </li><li>* Taxe sur la valeur ajoutée (TVA).  </li><li>* Achats et ventes de biens et services comportant : </li><li>*réductions ; </li><li>*frais accessoires ; </li><li>*crédits et les règlements ; -avances et acomptes ; -emballages. </li><li>* Achats et ventes en devises. </li><li>* TVA sur opérations internationales (avec l’Union Européenne et le reste du monde). </li><li>* Opérations relatives au personnel et aux organismes </li></ul>";1;;;;;;;;;
2.9.3.1.0.0;2.9.3.1.0.1;Différencier les pièces justificatives comptables (factures…) des autres documents (devis, bons de commande, pro forma…);;1;;;;;;;;;
2.9.3.1.0.0;2.9.3.1.0.2;Citer les différentes modalités de règlement des dettes et créances, les comptabiliser. - Expliquer le mécanisme de la TVA;;1;;;;;;;;;
2.9.3.1.0.0;2.9.3.1.0.3;Évaluer et comptabiliser le montant de la TVA due ou du crédit de TVA;;1;;;;;;;;;
2.9.3.1.0.0;2.9.3.1.0.4;Distinguer les emballages ayant la nature de charge et ceux ayant la nature d’immobilisation;;1;;;;;;;;;
2.9.3.1.0.0;2.9.3.1.0.5;Évaluer et comptabiliser les transactions courantes dans les comptes individuels;;1;;;;;;;;;
2.9.3.1.0.0;2.9.3.1.0.6;Evaluer et comptabiliser les opérations relatives au personnel et aux organismes sociaux;;1;;;;;;;;;
2.9.3.1.0.0;2.9.3.1.0.7;Justifier l’intérêt du rapprochement bancaire, l’établir puis comptabiliser les écritures nécessaires;;1;;;;;;;;;
2.9.3.0.0.0;2.9.3.2.0.0;3.2 Opérations courantes d’investissement et de placement ;<h5>Sens et portée de l’étude</h5><p>Comprendre les opérations d’investissement et de placement et leur comptabilisation. </p><h5>Savoirs associés</h5><ul><li>* Définition et typologie des immobilisations. </li><li>* Modalités d’entrée des immobilisations dans le patrimoine de l’entité (à titre onéreux, produites par l’entité, par voie d’échange et à titre gratuit) et valeurs associées. </li><li>* Qualification des titres. </li><li>* Typologie et modalités d’entrée des valeurs mobilières de placement dans le patrimoine. - Comptabilisation des revenus des immobilisations financières et des valeurs mobilières de placement. </li></ul>;1;;;;;;;;;
2.9.3.2.0.0;2.9.3.2.0.1;Distinguer les charges des immobilisations;;1;;;;;;;;;
2.9.3.2.0.0;2.9.3.2.0.2;Identifier la nature d’une immobilisation;;1;;;;;;;;;
2.9.3.2.0.0;2.9.3.2.0.3;Justifier les règles d’entrée des immobilisations et des valeurs mobilières de placement dans le patrimoine de l’entité;;1;;;;;;;;;
2.9.3.2.0.0;2.9.3.2.0.4;Évaluer et comptabiliser l’entrée des immobilisations incorporelles et corporelles dans le patrimoine de l’entité;;1;;;;;;;;;
2.9.3.2.0.0;2.9.3.2.0.5;Évaluer et comptabiliser l’entrée des immobilisations financières et des valeurs mobilières de placement dans le patrimoine de l’entité ainsi que les revenus associés;;1;;;;;;;;;
2.9.3.0.0.0;2.9.3.3.0.0;3.3 Opérations courantes liées aux cessions d’immobilisations et de valeurs mobilières de placement <h5>Sens et portée de l’étude</h5>;<p>Comprendre les opérations concernant les cessions d’immobilisations et de valeurs mobilières de placement dans les comptes individuels. </p><h5>Savoirs associés</h5><ul><li>* Cession des immobilisations non financières. </li><li>* Cession des immobilisations financières. </li><li>* Cession des valeurs mobilières de placement. </li></ul>;1;;;;;;;;;
2.9.3.3.0.0;2.9.3.3.0.1;Analyser les règles spécifiques de comptabilisation applicables aux cessions d’immobilisations et de valeurs mobilières de placement;;1;;;;;;;;;
2.9.3.3.0.0;2.9.3.3.0.2;Évaluer et comptabiliser le prix de cession des immobilisations et des valeurs mobilières de placement cédées au cours de l’exercice;;1;;;;;;;;;
2.9.3.0.0.0;2.9.3.4.0.0;3.4 Opérations courantes de financement ;"<h5>Sens et portée de l’étude</h5><p>Connaître les sources de financement que peut mobiliser l’organisation. </p><h5>Savoirs associés</h5><ul><li>* Modes de financement : </li><li>*capitaux propres ; </li><li>*emprunt bancaire et modalités de remboursement ; </li><li>*crédit-bail ; </li><li>*subventions d’investissement. </li></ul>";1;;;;;;;;;
2.9.3.4.0.0;2.9.3.4.0.1;Identifier les différents types de financement  - Élaborer les différents tableaux d’amortissement d’emprunts bancaires;;1;;;;;;;;;
2.9.3.4.0.0;2.9.3.4.0.2;Analyser pour une modalité de financement donnée ses caractéristiques et en déduire ses avantages et inconvénients.  ;;1;;;;;;;;;
2.9.3.4.0.0;2.9.3.4.0.3;Comptabiliser les opérations de financement;;1;;;;;;;;;
2.9.0.0.0.0;2.9.4.0.0.0;4- Travaux d’inventaire (50 heures) ;<p>Présenter les règles de comptabilisation des principales opérations d’inventaire (écritures de régularisation, écritures de regroupement). </p>;1;;;;;;;;;
2.9.4.0.0.0;2.9.4.1.0.0;4.1 Opérations d’inventaire <h5>Sens et portée de l’étude</h5>;<p>Comprendre la finalité et les enjeux des opérations d’inventaire et leurs spécificités par rapport aux opérations courantes. </p><h5>Savoirs associés</h5><ul><li>* Principes d’évaluation à l’inventaire. </li><li>* Inventaire intermittent et variation des stocks. </li><li>* Amortissements comptables des immobilisations. </li><li>* Dépréciation des actifs. </li><li>* Provisions. </li><li>* Ajustement et rattachement des charges et des produits au résultat de l’exercice. </li><li>* Sortie des immobilisations du patrimoine. - Sortie des valeurs mobilières de placement du patrimoine. </li><li>* Évaluation et ajustement des actifs et des passifs en monnaie étrangère. </li><li>* Solde des comptes de gestion soustractifs. </li></ul>;1;;;;;;;;;
2.9.4.1.0.0;2.9.4.1.0.1;Expliquer la finalité et les enjeux des opérations d’inventaire;;1;;;;;;;;;
2.9.4.1.0.0;2.9.4.1.0.2;Établir l’articulation entre les principes comptables et les opérations d’inventaire;;1;;;;;;;;;
2.9.4.1.0.0;2.9.4.1.0.3;Évaluer et comptabiliser les différentes opérations d’inventaire;;1;;;;;;;;;
2.9.4.0.0.0;2.9.4.2.0.0;4.2 Détermination du résultat comptable ;<h5>Sens et portée de l’étude</h5><p>Comprendre les écritures de regroupement permettant la détermination du résultat.  </p><h5>Savoirs associés</h5><ul><li>* Solde des comptes de charges. - Solde des comptes de produits. </li><li>* Résultat de l’exercice : bénéfice ou perte. </li></ul>;1;;;;;;;;;
2.9.4.2.0.0;2.9.4.2.0.1;Expliquer les mécanismes conduisant à solder les comptes de gestion et permettant la détermination du résultat;;1;;;;;;;;;
2.9.4.2.0.0;2.9.4.2.0.2;Calculer et qualifier le résultat de l’exercice;;1;;;;;;;;;
2.9.4.2.0.0;2.9.4.2.0.3;Comptabiliser les opérations de clôture des comptes de gestion;;1;;;;;;;;;
2.9.4.0.0.0;2.9.4.3.0.0;4.3 Passage d’un exercice à l’autre <h5>Sens et portée de l’étude</h5>;<p>Comprendre la finalité des opérations d’inventaire par la mise en œuvre des procédures pour respecter la continuité entre exercices comptables ainsi que le principe d’intangibilité du bilan d’ouverture. </p><h5>Savoirs associés</h5><ul><li>* Formalités de clôture des comptes de bilan. </li><li>* Formalités de réouverture des comptes de bilan. </li></ul>;1;;;;;;;;;
2.9.4.3.0.0;2.9.4.3.0.1;Expliquer les mécanismes de clôture et de réouverture des comptes de bilan;;1;;;;;;;;;
2.9.4.3.0.0;2.9.4.3.0.2;Comptabiliser les opérations de clôture et de réouverture des comptes de bilan;;1;;;;;;;;;
2.9.0.0.0.0;2.9.5.0.0.0;5- Comptabilité et environnement numérique (20 heures) ;<h5>Sens et portée de l’étude</h5><p>Analyser les apports et les contraintes de la dématérialisation des pièces comptables et de la numérisation sur l’organisation et le traitement de la comptabilité. </p><h5>Savoirs associés</h5><ul><li>* Informatisation de la comptabilité et droit comptable. </li><li>* Authentification des données comptables. </li><li>* Impact de la dématérialisation et de la numérisation sur l’organisation comptable et sur les contrôles à réaliser. </li><li>* Fichiers informatisés obligatoires (fichier des écritures comptables, déclaration sociale nominative…). </li><li>* Fonctions de base des logiciels comptables ou modules comptables d’un progiciel de gestion intégré. - Modalités pratiques de validation puis de clôture des écritures comptables et de passage d’un exercice à l’autre. </li><li>* Sauvegarde et confidentialité des données comptables. </li></ul>;1;;;;;;;;;
